Customer ID,Recency,Frequency,Monetary,Cluster,Cluster_Name,Marketing_Strategy
16777,49,3,1081.41,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16779,2,32,22638.52,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16780,43,1,180.36,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16781,8,2,623.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16782,1,26,8158.51,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16783,72,1,391.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16784,12,4,788.9300000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16785,45,1,533.78,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16786,29,1,51.84,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16787,33,4,1035.43,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16788,40,3,1352.82,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16791,19,8,2316.91,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16792,19,3,513.08,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16794,16,5,868.1999999999999,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16795,1,3,2077.51,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16797,29,5,1827.77,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16798,190,3,848.71,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16799,68,2,495.98,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16802,315,2,582.61,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16805,213,3,636.65,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16807,106,3,1002.29,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16809,68,4,812.74,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16810,56,1,532.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16812,14,3,1912.65,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16814,5,16,5990.610000000001,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16815,89,2,410.97,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16817,4,5,1200.15,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16819,101,2,182.59,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16821,17,1,113.35,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16822,322,1,181.39,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16823,23,6,1901.71,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16824,29,1,225.6,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16825,14,3,1051.71,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16827,29,5,392.13,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16829,24,1,316.1,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16830,78,3,881.59,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16831,200,1,91.8,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16832,64,2,218.46,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16833,75,2,1302.51,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16834,310,1,485.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16835,9,5,1357.56,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16836,42,2,530.5,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16838,166,2,570.76,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16839,5,11,5716.14,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16840,239,2,139.85,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16841,64,6,2136.24,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16843,58,19,9374.86,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16844,198,2,614.34,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16845,254,1,253.88,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16846,213,2,628.09,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16847,254,1,421.45,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16848,12,3,1130.2,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16854,53,2,1408.96,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16856,53,2,323.09000000000003,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16857,78,1,352.8,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16858,4,10,4292.59,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16859,52,5,1184.6,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16860,88,3,1610.62,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16861,26,3,772.83,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16862,183,4,662.33,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16863,2,2,495.72,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16864,70,2,409.25,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16865,37,1,130.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16867,325,1,76.74000000000001,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16868,30,3,393.39,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16870,105,1,450.16,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16872,63,3,533.11,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16873,65,6,7493.77,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16874,15,1,217.74,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16875,73,6,2139.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16876,39,1,136.01,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16880,129,1,321.78000000000003,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16883,7,18,2119.86,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16884,192,2,644.08,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16885,21,1,239.23,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16886,92,1,134.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16887,36,2,465.84,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16888,36,3,437.15,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16889,33,3,952.23,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16890,112,3,285.41,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16891,7,7,1247.12,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16892,190,2,236.56,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16893,2,2,255.84,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16894,138,3,1324.06,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16895,74,4,902.28,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16896,191,1,103.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16898,4,3,507.56,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16899,14,2,439.46,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16901,365,1,204.26,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16903,16,2,689.04,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16904,3,7,1378.1,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16905,7,11,1931.72,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16906,64,3,869.03,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16907,1,5,726.25,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16908,358,1,252.59,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16911,271,2,255.25,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16912,57,4,1904.93,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16913,287,2,310.47,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16915,22,5,921.5,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16916,8,3,547.14,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16917,268,1,1466.31,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16918,58,10,2144.47,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16919,4,14,2529.46,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16920,47,1,355.45,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16921,78,2,276.88,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16922,208,1,611.08,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16923,11,13,6130.75,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16925,176,1,125.65,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16926,7,5,1191.1,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16928,9,13,1265.63,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16931,5,3,629.4,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16932,59,2,278.77,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16933,25,7,2618.02,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16934,19,4,1160.06,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16935,17,3,535.1,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16936,21,1,288.49,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16937,135,1,202.1,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16938,17,5,4306.8,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16939,124,3,449.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16940,86,5,3377.78,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16941,247,1,33.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16943,175,2,482.76,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16944,245,1,101.36,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16945,29,14,4202.66,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16946,19,5,1222.04,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16947,98,4,548.73,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16948,65,4,433.75,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16950,3,8,2605.81,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16952,77,3,631.17,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16954,15,11,3996.8,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16955,4,4,790.74,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16958,71,1,809.44,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16960,26,5,1536.38,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16961,24,2,560.39,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16962,45,1,251.04,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16964,369,2,207.85,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16970,262,1,71.4,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16972,18,2,786.25,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16973,22,1,127.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16974,158,2,365.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16975,59,3,926.12,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16977,31,4,496.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16978,302,2,424.55,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16979,19,3,1007.74,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16980,64,1,394.37,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16983,5,5,1778.97,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16984,40,7,6273.45,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16985,12,13,5459.04,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16986,81,9,3015.55,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16987,12,4,910.85,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16988,15,1,256.55,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16990,58,1,165.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
16991,57,1,1041.21,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16992,23,8,3862.19,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
16993,99,2,1950.95,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16996,18,3,666.6500000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
16998,80,1,107.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17000,32,2,406.3,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17001,12,8,2651.23,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17002,79,4,1077.82,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17003,38,4,830.16,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17004,28,2,1012.22,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17005,106,2,742.36,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17006,28,4,854.54,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17007,73,1,230.17,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17008,65,1,81.36,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17009,187,1,242.06,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17011,283,2,400.8,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17012,361,1,384.16,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17016,212,1,552.4,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17017,1,13,5416.35,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17018,23,4,1367.6,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17019,4,8,2739.59,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17020,178,2,935.62,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17021,78,6,1182.22,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17022,68,1,189.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17023,53,3,800.1800000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17025,9,4,1152.87,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17026,5,2,54.15,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17027,82,3,436.82,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17028,217,3,1593.83,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17029,18,5,1421.3,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17031,14,4,2393.5,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17032,183,8,3004.6,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17033,33,1,302.65000000000003,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17034,45,2,538.4,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17035,227,2,180.06,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17036,19,1,176.9,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17038,51,1,630.77,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17039,240,1,1954.99,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17040,186,1,13.52,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17041,33,3,604.71,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17043,11,4,881.37,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17044,10,11,11013.82,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17045,12,2,488.24,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17046,80,4,1264.05,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17047,67,3,1188.33,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17048,73,4,1146.33,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17049,11,10,4287.5,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17050,11,5,1462.95,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17051,82,3,467.25,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17055,81,1,239.55,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17056,374,1,128.60000000000002,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17057,232,1,294.74,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17059,5,5,2507.49,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17062,1,4,669.85,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17063,43,6,2177.39,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17065,273,2,194.7,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17066,362,1,228.34,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17067,360,3,454.54,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17068,4,27,4608.94,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17069,9,6,3084.58,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17070,46,1,133.18,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17071,17,4,1372.17,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17072,261,1,282.05,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17074,198,1,203.05,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17075,65,6,1407.61,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17076,28,3,401.67,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17077,214,1,306.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17080,15,5,669.91,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17081,31,4,674.23,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17082,30,4,2728.18,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17083,45,6,2644.01,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17084,32,1,2253.22,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17085,12,23,6324.76,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17087,373,1,221.53,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17089,22,1,128.45,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17090,10,6,1105.53,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17091,3,11,3983.34,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17092,73,7,3817.18,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17093,228,1,235.88,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17094,59,1,100.2,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17095,66,4,1248.09,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17096,19,7,2737.05,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17097,1,2,386.03,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17098,17,3,591.07,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17099,169,1,582.17,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17101,30,3,885.32,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17103,358,1,424.3,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17104,59,1,474.03,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17106,25,1,491.23,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17107,33,4,5259.99,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17108,299,1,174.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17109,42,2,410.42,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17110,156,2,347.4,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17111,61,1,227.97,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17112,138,1,205.17,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17113,210,6,2322.59,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17115,184,4,1923.99,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17116,284,1,389.78,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17121,38,1,314.74,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17122,24,3,432.18,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17123,75,2,631.87,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17126,17,4,1065.69,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17127,64,5,1155.0300000000002,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17129,156,1,31.85,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17132,88,2,1272.8,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17133,110,5,9730.09,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17134,78,1,212.1,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17135,7,4,814.4300000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17136,298,1,231.68,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17137,52,6,1133.63,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17138,25,6,4036.77,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17139,25,13,8915.99,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17141,54,4,754.33,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17142,40,3,704.75,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17143,53,2,924.11,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17145,148,4,3120.91,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17146,71,10,5110.46,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17147,88,5,1485.36,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17149,87,1,143.10000000000002,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17150,12,6,1375.65,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17151,371,1,231.90000000000003,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17152,61,1,327.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17155,163,5,640.76,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
17156,127,1,591.87,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17157,116,17,4832.900000000001,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17158,183,2,713.03,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17159,113,2,560.71,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17160,10,11,6691.13,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
17161,80,1,856.01,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17163,81,2,406.68,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
17165,17,5,1635.64,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
