Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
14793,171,1,396.91,2,1,2,Hibernating
14794,38,3,633.99,3,3,3,Need Attention
14796,2,11,2867.15,5,5,5,Champions
14797,143,1,300.31,2,1,2,Hibernating
14798,17,5,550.5699999999999,4,4,3,Loyal Customers
14799,373,1,180.45,1,1,1,Hibernating
14800,5,6,3434.58,5,4,5,Champions
14802,74,2,1502.98,2,3,4,At Risk
14805,40,3,549.99,3,3,3,Need Attention
14806,75,1,110.04,2,1,1,Hibernating
14807,26,2,519.29,4,3,3,Potential Loyalists
14809,257,2,686.76,1,3,3,At Risk
14810,5,3,449.14,5,3,2,Potential Loyalists
14811,23,1,170.5,4,1,1,Promising
14812,234,1,185.8,1,1,1,Hibernating
14813,5,4,935.44,5,4,3,Champions
14814,217,1,160.46,1,1,1,Hibernating
14817,31,5,2849.52,4,4,5,Loyal Customers
14818,94,3,512.61,2,3,3,At Risk
14819,130,2,198.09,2,3,1,At Risk
14820,16,5,767.47,4,4,3,Loyal Customers
14821,2,7,1237.65,5,5,4,Champions
14822,121,1,157.7,2,1,1,Hibernating
14824,15,6,2895.2000000000003,5,4,5,Champions
14825,4,13,2698.17,5,5,5,Champions
14826,217,2,385.2,1,3,2,At Risk
14828,24,10,7699.7,4,5,5,Loyal Customers
14829,8,4,995.29,5,4,4,Champions
14831,316,3,1676.57,1,3,4,At Risk
14832,266,1,322.69,1,1,2,Hibernating
14833,134,1,94.8,2,1,1,Hibernating
14834,43,1,485.86,3,1,2,About to Sleep
14835,164,2,297.0,2,3,2,At Risk
14837,78,5,1810.82,2,4,4,At Risk
14838,59,2,773.6700000000001,3,3,3,Need Attention
14839,54,3,915.28,3,3,3,Need Attention
14840,175,1,299.86,2,1,2,Hibernating
14841,10,8,3867.24,5,5,5,Champions
14843,72,1,211.8,2,1,1,Hibernating
14844,66,6,3512.62,3,5,5,Loyal Customers
14845,235,1,150.0,1,1,1,Hibernating
14846,63,1,437.4,3,1,2,About to Sleep
14847,43,2,1039.55,3,3,4,Need Attention
14848,40,1,310.56,3,1,2,About to Sleep
14849,9,21,7832.91,5,5,5,Champions
14850,53,6,1468.26,3,5,4,Loyal Customers
14851,266,1,318.06,1,1,2,Hibernating
14852,60,12,3310.49,3,5,5,Loyal Customers
14853,59,3,901.07,3,3,3,Need Attention
14854,26,4,1563.03,4,4,4,Loyal Customers
14855,110,5,5874.65,2,4,5,At Risk
14857,78,5,2478.731,2,4,5,At Risk
14858,141,1,180.75,2,1,1,Hibernating
14859,190,1,351.9,1,1,2,Hibernating
14861,16,9,1254.94,4,5,4,Loyal Customers
14865,8,3,77.52,5,3,1,Potential Loyalists
14866,2,8,6460.32,5,5,5,Champions
14867,31,13,2241.78,4,5,5,Loyal Customers
14868,16,4,1230.42,4,4,4,Loyal Customers
14869,24,4,2078.54,4,4,4,Loyal Customers
14870,49,5,1511.7,3,4,4,Loyal Customers
14871,129,5,736.59,2,4,3,At Risk
14872,119,3,816.6,2,3,3,At Risk
14873,269,1,334.45,1,1,2,Hibernating
14874,171,1,116.18,2,1,1,Hibernating
14875,77,1,1397.08,2,1,4,Hibernating
14876,157,2,256.7,2,3,2,At Risk
14877,54,2,437.0,3,3,2,Need Attention
14878,12,16,2619.7,5,5,5,Champions
14879,320,1,185.06,1,1,1,Hibernating
14882,26,12,3038.4500000000003,4,5,5,Loyal Customers
14884,305,1,120.6,1,1,1,Hibernating
14885,63,2,832.8,3,3,3,Need Attention
14890,254,2,691.6,1,3,3,At Risk
14891,52,2,552.35,3,3,3,Need Attention
14892,326,1,202.35,1,1,1,Hibernating
14893,253,1,571.76,1,1,3,Hibernating
14894,79,2,837.0600000000001,2,3,3,At Risk
14895,19,18,13980.83,4,5,5,Loyal Customers
14896,1,7,1623.65,5,5,4,Champions
14897,45,4,1774.16,3,4,4,Loyal Customers
14898,7,9,2204.29,5,5,5,Champions
14899,31,1,1384.88,4,1,4,Promising
14900,158,1,13.919999999999998,2,1,1,Hibernating
14901,2,5,868.36,5,4,3,Champions
14902,31,2,702.96,4,3,3,Potential Loyalists
14904,44,2,615.2,3,3,3,Need Attention
14905,10,6,1355.24,5,5,4,Champions
14906,81,1,68.44,2,1,1,Hibernating
14907,3,10,2664.69,5,5,5,Champions
14908,99,1,104.1,2,1,1,Hibernating
14909,73,3,1404.68,2,3,4,At Risk
14911,1,205,152147.57,5,5,5,Champions
14912,37,4,1021.4,3,4,4,Loyal Customers
14913,24,4,2845.7000000000003,4,4,5,Loyal Customers
14915,11,9,1503.77,5,5,4,Champions
14916,67,4,1773.97,3,4,4,Loyal Customers
14917,232,2,1123.75,1,3,4,At Risk
14918,40,7,4345.66,3,5,5,Loyal Customers
14919,175,1,359.35,2,1,2,Hibernating
14920,201,1,629.4,1,1,3,Hibernating
14922,29,2,843.74,4,3,3,Potential Loyalists
14924,246,2,620.96,1,3,3,At Risk
14926,17,2,359.4,4,3,2,Potential Loyalists
14927,32,1,308.2,4,1,2,Promising
14928,263,1,223.91000000000005,1,1,1,Hibernating
14929,57,1,612.8100000000001,3,1,3,About to Sleep
14930,106,3,2873.77,2,3,5,At Risk
14932,1,2,666.13,5,3,3,Potential Loyalists
14933,79,4,1770.0,2,4,4,At Risk
14934,14,3,1612.56,5,3,4,Potential Loyalists
14935,255,1,1065.12,1,1,4,Hibernating
14936,26,4,4273.79,4,4,5,Loyal Customers
14938,198,2,2322.43,1,3,5,At Risk
14940,53,2,531.49,3,3,3,Need Attention
14941,214,1,182.1,1,1,1,Hibernating
14942,37,4,746.56,3,4,3,Loyal Customers
14943,299,1,107.62,1,1,1,Hibernating
14944,25,7,3884.42,4,5,5,Loyal Customers
14945,49,1,179.4,3,1,1,About to Sleep
14947,24,4,758.97,4,4,3,Loyal Customers
14949,105,4,515.0,2,4,3,At Risk
14952,32,21,9529.86,4,5,5,Loyal Customers
14953,54,3,723.95,3,3,3,Need Attention
14954,339,1,167.27,1,1,1,Hibernating
14955,368,1,163.77,1,1,1,Hibernating
14956,57,1,1325.0,3,1,4,About to Sleep
14957,280,1,274.8,1,1,2,Hibernating
14958,231,3,458.26,1,3,2,At Risk
14961,15,13,9365.47,5,5,5,Champions
14962,175,3,240.21000000000004,2,3,1,At Risk
14963,15,7,1676.68,5,5,4,Champions
14966,23,5,924.52,4,4,3,Loyal Customers
14967,77,5,1518.81,2,4,4,At Risk
14968,94,1,357.4,2,1,2,Hibernating
14969,339,1,906.23,1,1,3,Hibernating
14970,45,8,3327.29,3,5,5,Loyal Customers
14972,17,1,30.300000000000004,4,1,1,Promising
14975,57,1,192.45,3,1,1,About to Sleep
14977,361,1,31.93,1,1,1,Hibernating
14978,66,5,1210.72,3,4,4,Loyal Customers
14979,371,1,439.46,1,1,2,Hibernating
14980,373,1,150.68,1,1,1,Hibernating
14981,59,1,270.8,3,1,2,About to Sleep
14982,208,1,237.78,1,1,1,Hibernating
14983,325,1,183.2,1,1,1,Hibernating
14984,24,4,1058.14,4,4,4,Loyal Customers
14986,12,2,566.9,5,3,3,Potential Loyalists
14987,1,7,1387.4499999999998,5,5,4,Champions
14988,16,6,1732.06,4,5,4,Loyal Customers
14989,297,1,342.4,1,1,2,Hibernating
14990,248,2,305.42,1,3,2,At Risk
14991,66,1,314.67,3,1,2,About to Sleep
14992,78,1,210.5,2,1,1,Hibernating
14993,199,1,36.13,1,1,1,Hibernating
14994,18,5,960.63,4,4,3,Loyal Customers
14996,117,2,442.29,2,3,2,At Risk
14997,291,1,230.4,1,1,1,Hibernating
14998,64,2,340.86,3,3,2,Need Attention
14999,228,1,129.48000000000002,1,1,1,Hibernating
15001,30,2,230.86,4,3,1,Potential Loyalists
15002,3,6,3175.52,5,5,5,Champions
15003,109,6,1060.7,2,5,4,Can't Loose Them
15005,2,29,7789.63,5,5,5,Champions
15006,89,1,323.05,2,1,2,Hibernating
15008,116,2,360.0,2,3,2,At Risk
15011,31,2,416.6,4,3,2,Potential Loyalists
15012,9,2,437.58,5,3,2,Potential Loyalists
15013,123,10,1641.3,2,5,4,Can't Loose Them
15015,137,13,2365.02,2,5,5,Can't Loose Them
15016,29,4,460.26,4,4,2,Loyal Customers
15018,3,1,111.25,5,1,1,New Customers
15020,15,1,203.42,5,1,1,New Customers
15021,2,4,869.01,5,4,3,Champions
15022,313,1,281.05,1,1,2,Hibernating
15023,5,10,5367.92,5,5,5,Champions
15024,3,8,2414.18,5,5,5,Champions
15025,204,1,636.08,1,1,3,Hibernating
15026,11,2,592.61,5,3,3,Potential Loyalists
15027,31,6,2129.45,4,5,4,Loyal Customers
15028,4,3,530.58,5,3,3,Potential Loyalists
15029,255,1,365.1,1,1,2,Hibernating
15030,16,6,1461.63,4,5,4,Loyal Customers
15031,30,10,2488.44,4,5,5,Loyal Customers
15032,2,7,8821.55,5,5,5,Champions
15034,22,6,4004.79,4,5,5,Loyal Customers
15037,12,2,402.51,5,3,2,Potential Loyalists
15038,5,4,604.37,5,4,3,Champions
15039,4,47,20116.99,5,5,5,Champions
15040,177,1,7.49,1,1,1,Hibernating
15041,80,1,113.67,2,1,1,Hibernating
15042,231,1,179.52,1,1,1,Hibernating
15043,99,5,2336.8,2,4,5,At Risk
15044,15,18,8504.1,5,5,5,Champions
15046,61,10,2598.62,3,5,5,Loyal Customers
15048,4,1,98.7,5,1,1,New Customers
15050,57,2,2411.7000000000003,3,3,5,Need Attention
15051,15,6,2543.55,5,5,5,Champions
15055,110,3,560.07,2,3,3,At Risk
15056,156,1,133.45,2,1,1,Hibernating
15057,79,3,1766.46,2,3,4,At Risk
15058,12,5,1285.04,5,4,4,Champions
15059,12,10,2185.85,5,5,5,Champions
15061,3,86,83284.38,5,5,5,Champions
15062,59,4,1597.76,3,4,4,Loyal Customers
15064,46,4,1254.41,3,4,4,Loyal Customers
15065,46,1,168.73,3,1,1,About to Sleep
15067,49,2,2133.12,3,3,4,Need Attention
15068,54,2,623.49,3,3,3,Need Attention
15070,8,3,737.0500000000001,5,3,3,Potential Loyalists
15071,22,2,473.49,4,3,2,Potential Loyalists
15072,115,1,187.52,2,1,1,Hibernating
15073,36,5,1744.61,4,4,4,Loyal Customers
15074,65,2,817.46,3,3,3,Need Attention
15076,128,2,566.89,2,3,3,At Risk
15077,130,2,2428.08,2,3,5,At Risk
15078,4,23,8018.77,5,5,5,Champions
15079,1,8,2871.74,5,5,5,Champions
15080,63,2,546.25,3,3,3,Need Attention
15081,3,8,1460.92,5,5,4,Champions
15082,304,1,93.35,1,1,1,Hibernating
15084,15,2,965.2,5,3,3,Potential Loyalists
15085,365,1,347.54,1,1,2,Hibernating
15086,200,2,218.53,1,3,1,At Risk
15091,310,2,565.9,1,3,3,At Risk
15092,98,1,318.65,2,1,2,Hibernating
15093,8,18,9729.09,5,5,5,Champions
15094,99,2,83.0,2,3,1,At Risk
15095,56,6,1771.04,3,5,4,Loyal Customers
15097,219,2,660.27,1,3,3,At Risk
15100,2,6,2018.7,5,5,4,Champions
15101,151,4,1160.41,2,4,4,At Risk
15102,166,2,554.67,2,3,3,At Risk
15105,66,2,795.98,3,3,3,Need Attention
15107,8,4,620.85,5,4,3,Champions
15109,215,2,498.15,1,3,2,At Risk
15110,39,2,509.75,3,3,3,Need Attention
15111,8,3,1163.39,5,3,4,Potential Loyalists
15112,247,1,209.4,1,1,1,Hibernating
15114,19,2,639.56,4,3,3,Potential Loyalists
15115,368,1,191.74,1,1,1,Hibernating
15117,84,3,934.19,2,3,3,At Risk
15122,58,8,2863.69,3,5,5,Loyal Customers
15123,57,3,2456.86,3,3,5,Need Attention
15124,112,2,266.63,2,3,2,At Risk
15125,115,9,5496.39,2,5,5,Can't Loose Them
15126,172,2,449.49,2,3,2,At Risk
15127,155,1,304.97,2,1,2,Hibernating
15128,66,1,312.68,3,1,2,About to Sleep
15129,21,12,3412.78,4,5,5,Loyal Customers
15131,30,1,80.28,4,1,1,Promising
15133,18,2,824.48,4,3,3,Potential Loyalists
15134,17,2,208.3,4,3,1,Potential Loyalists
15135,192,1,166.63,1,1,1,Hibernating
15137,156,2,823.4,2,3,3,At Risk
15138,29,1,502.52,4,1,2,Promising
15140,78,1,889.44,2,1,3,Hibernating
15141,93,7,1388.47,2,5,4,Can't Loose Them
15142,46,5,2121.18,3,4,4,Loyal Customers
15143,68,1,304.18,3,1,2,About to Sleep
15144,15,12,5579.87,5,5,5,Champions
15149,212,4,1033.81,1,4,4,At Risk
15150,92,3,3686.61,2,3,5,At Risk
15151,59,2,2085.61,3,3,4,Need Attention
15152,337,1,518.14,1,1,3,Hibernating
15154,114,2,1091.99,2,3,4,At Risk
15155,19,1,383.97,4,1,2,Promising
15157,205,2,718.04,1,3,3,At Risk
15158,37,1,204.62,3,1,1,About to Sleep
15159,31,4,3475.7200000000003,4,4,5,Loyal Customers
15160,10,3,431.11,5,3,2,Potential Loyalists
15161,24,1,119.92,4,1,1,Promising
15162,367,1,312.9,1,1,2,Hibernating
15164,25,6,1225.87,4,5,4,Loyal Customers
15165,9,1,487.75,5,1,2,New Customers
15166,103,1,167.16,2,1,1,Hibernating
15167,43,4,1496.67,3,4,4,Loyal Customers
15169,18,2,569.22,4,3,3,Potential Loyalists
15170,42,1,81.15,3,1,1,About to Sleep
15173,16,7,1494.6,4,5,4,Loyal Customers
15174,46,1,345.71,3,1,2,About to Sleep
15176,303,1,988.04,1,1,3,Hibernating
15177,61,1,948.93,3,1,3,About to Sleep
15179,28,8,5284.97,4,5,5,Loyal Customers
15180,3,3,816.9300000000001,5,3,3,Potential Loyalists
15181,56,2,510.72,3,3,3,Need Attention
15182,21,9,2376.102,4,5,5,Loyal Customers
15183,183,3,639.93,1,3,3,At Risk
15184,23,2,283.19,4,3,2,Potential Loyalists
15186,110,3,991.79,2,3,3,At Risk
15188,361,1,310.43,1,1,2,Hibernating
15189,17,5,1298.99,4,4,4,Loyal Customers
15190,70,1,834.4399999999999,3,1,3,About to Sleep
15191,99,3,588.05,2,3,3,At Risk
15192,1,3,937.07,5,3,3,Potential Loyalists
15194,4,14,4811.16,5,5,5,Champions
15196,68,2,316.25,3,3,2,Need Attention
15197,30,3,797.9,4,3,3,Potential Loyalists
15198,44,3,377.71,3,3,2,Need Attention
15199,10,6,1853.7,5,5,4,Champions
15200,130,1,549.0500000000001,2,1,3,Hibernating
15201,75,2,606.4100000000001,2,3,3,At Risk
15202,56,3,6001.49,3,3,5,Need Attention
15203,26,9,2572.38,4,5,5,Loyal Customers
15207,52,3,683.92,3,3,3,Need Attention
15208,59,1,100.4,3,1,1,About to Sleep
15209,366,1,178.98000000000002,1,1,1,Hibernating
15210,14,2,845.01,5,3,3,Potential Loyalists
15211,1,1,383.07,5,1,2,New Customers
15212,12,1,106.48,5,1,1,New Customers
15215,29,4,1687.49,4,4,4,Loyal Customers
15216,254,1,389.49,1,1,2,Hibernating
15217,199,1,426.24,1,1,2,Hibernating
15218,25,11,5759.68,4,5,5,Loyal Customers
15219,284,1,379.7,1,1,2,Hibernating
15221,2,4,2062.2,5,4,4,Champions
15222,108,10,2965.91,2,5,5,Can't Loose Them
15223,245,3,662.2,1,3,3,At Risk
15224,148,3,549.28,2,3,3,At Risk
15227,32,4,1269.09,4,4,4,Loyal Customers
15228,64,2,2193.56,3,3,5,Need Attention
15229,222,1,160.5,1,1,1,Hibernating
15231,257,1,250.26,1,1,1,Hibernating
15233,37,1,59.400000000000006,3,1,1,About to Sleep
15235,5,6,690.3000000000001,5,5,3,Champions
15240,10,7,2753.41,5,5,5,Champions
15241,66,3,1293.72,3,3,4,Need Attention
15242,58,1,302.04,3,1,2,About to Sleep
15243,71,1,610.6,3,1,3,About to Sleep
15244,302,1,280.51,1,1,2,Hibernating
15245,38,5,2095.0,3,4,4,Loyal Customers
15246,191,1,266.25,1,1,2,Hibernating
15247,113,2,620.06,2,3,3,At Risk
15248,47,3,1893.93,3,3,4,Need Attention
15249,66,5,2577.54,3,4,5,Loyal Customers
15250,276,1,60.0,1,1,1,Hibernating
15251,50,10,9839.55,3,5,5,Loyal Customers
15252,57,3,1362.63,3,3,4,Need Attention
15253,39,3,1136.89,3,3,4,Need Attention
15254,182,2,787.99,1,3,3,At Risk
15255,32,8,2838.57,4,5,5,Loyal Customers
15256,197,1,71.95,1,1,1,Hibernating
15257,50,1,368.75,3,1,2,About to Sleep
15259,148,4,1182.38,2,4,4,At Risk
15260,8,20,7377.46,5,5,5,Champions
15261,17,3,1253.18,4,3,4,Potential Loyalists
15262,16,2,239.87,4,3,1,Potential Loyalists
15264,166,1,454.66,2,1,2,Hibernating
15265,240,2,1839.52,1,3,4,At Risk
15266,15,4,732.91,5,4,3,Champions
15268,114,3,961.9,2,3,3,At Risk
15269,16,2,816.5600000000001,4,3,3,Potential Loyalists
15270,36,14,6145.37,4,5,5,Loyal Customers
15271,1,10,2202.47,5,5,5,Champions
15272,86,4,1363.54,2,4,4,At Risk
15273,235,1,228.96,1,1,1,Hibernating
15276,30,3,514.22,4,3,3,Potential Loyalists
15277,61,1,220.44,3,1,1,About to Sleep
15278,197,4,496.16,1,4,2,At Risk
15279,16,4,1290.03,4,4,4,Loyal Customers
15280,124,2,293.1,2,3,2,At Risk
15281,14,7,6211.42,5,5,5,Champions
15282,206,1,348.59,1,1,2,Hibernating
15283,26,3,148.32999999999998,4,3,1,Potential Loyalists
15284,136,1,24.75,2,1,1,Hibernating
15285,43,1,94.92,3,1,1,About to Sleep
15287,15,3,369.34,5,3,2,Potential Loyalists
15288,1,6,1576.61,5,5,4,Champions
15289,94,2,653.3100000000001,2,3,3,At Risk
15290,29,8,2553.06,4,5,5,Loyal Customers
15291,9,26,9178.26,5,5,5,Champions
15293,301,1,247.5,1,1,1,Hibernating
15294,46,1,233.35,3,1,1,About to Sleep
15295,290,1,217.24,1,1,1,Hibernating
15296,56,6,6669.97,3,5,5,Loyal Customers
15298,2,12,4659.47,5,5,5,Champions
15299,8,6,3484.53,5,5,5,Champions
15301,4,6,2533.09,5,5,5,Champions
15302,366,1,308.0,1,1,2,Hibernating
15303,201,2,650.16,1,3,3,At Risk
15304,4,2,225.15,5,3,1,Potential Loyalists
15305,191,1,93.6,1,1,1,Hibernating
15306,136,6,2310.38,2,5,5,Can't Loose Them
15309,246,4,797.96,1,4,3,At Risk
15310,114,1,1634.64,2,1,4,Hibernating
15311,1,121,56003.26,5,5,5,Champions
15312,19,8,2005.34,4,5,4,Loyal Customers
15314,49,2,492.48,3,3,2,Need Attention
15317,313,1,129.75,1,1,1,Hibernating
15321,73,9,3961.42,2,5,5,Can't Loose Them
15322,112,1,711.18,2,1,3,Hibernating
15323,198,3,434.6,1,3,2,At Risk
15324,337,1,140.22000000000003,1,1,1,Hibernating
15325,31,7,1439.72,4,5,4,Loyal Customers
15326,245,4,1388.81,1,4,4,At Risk
15328,43,1,107.24,3,1,1,About to Sleep
15329,10,8,1934.63,5,5,4,Champions
15331,135,3,767.91,2,3,3,At Risk
15332,2,6,4892.68,5,5,5,Champions
15336,37,1,240.5,3,1,1,About to Sleep
15337,47,1,373.02,3,1,2,About to Sleep
15338,313,1,283.43,1,1,2,Hibernating
15339,57,5,1253.77,3,4,4,Loyal Customers
15340,197,1,105.5,1,1,1,Hibernating
15341,85,1,382.2,2,1,2,Hibernating
15346,61,2,343.7,3,3,2,Need Attention
15347,2,4,1162.0,5,4,4,Champions
15350,9,2,547.6,5,3,3,Potential Loyalists
15351,5,4,1778.18,5,4,4,Champions
15352,184,1,114.95,1,1,1,Hibernating
15353,3,6,2398.93,5,5,5,Champions
15354,239,3,284.4,1,3,2,At Risk
15356,4,4,698.45,5,4,3,Champions
15358,1,22,8703.21,5,5,5,Champions
15359,298,8,181.35,1,5,1,Can't Loose Them
15361,162,3,270.15,2,3,2,At Risk
15362,84,2,613.08,2,3,3,At Risk
15363,8,2,678.11,5,3,3,Potential Loyalists
15365,39,6,2242.81,3,5,5,Loyal Customers
15366,45,5,1786.57,3,4,4,Loyal Customers
15367,54,7,3203.74,3,5,5,Loyal Customers
15368,30,1,275.8,4,1,2,Promising
15369,128,11,6251.26,2,5,5,Can't Loose Them
15370,46,1,1352.96,3,1,4,About to Sleep
15371,298,1,59.400000000000006,1,1,1,Hibernating
15372,86,7,4009.66,2,5,5,Can't Loose Them
15373,7,6,1005.48,5,5,4,Champions
15374,260,1,139.32,1,1,1,Hibernating
15375,326,1,60.96,1,1,1,Hibernating
15377,18,4,1211.75,4,4,4,Loyal Customers
15378,98,2,246.5,2,3,1,At Risk
15379,36,1,1174.55,4,1,4,Promising
15380,1,7,1788.8,5,5,4,Champions
15381,59,3,1293.72,3,3,4,Need Attention
15382,10,6,7777.84,5,5,5,Champions
15384,17,2,1385.38,4,3,4,Potential Loyalists
15385,28,2,625.2,4,3,3,Potential Loyalists
15387,128,1,468.65,2,1,2,Hibernating
15389,36,4,2233.8,4,4,5,Loyal Customers
15390,32,2,1216.66,4,3,4,Potential Loyalists
15391,220,1,289.87,1,1,2,Hibernating
15392,10,3,1376.09,5,3,4,Potential Loyalists
15393,203,3,659.48,1,3,3,At Risk
15394,31,7,3103.26,4,5,5,Loyal Customers
15396,219,1,508.2000000000001,1,1,3,Hibernating
15400,56,3,586.1,3,3,3,Need Attention
15401,88,2,216.95,2,3,1,At Risk
15402,23,4,1203.77,4,4,4,Loyal Customers
15403,127,2,170.88,2,3,1,At Risk
15404,11,1,257.06,5,1,2,New Customers
15405,212,1,310.74,1,1,2,Hibernating
15406,89,2,465.16,2,3,2,At Risk
15409,357,1,131.25,1,1,1,Hibernating
15410,204,2,1234.88,1,3,4,At Risk
15413,327,5,6798.72,1,4,5,At Risk
15416,114,3,588.5,2,3,3,At Risk
15418,61,2,452.32,3,3,2,Need Attention
15420,70,6,743.0,3,5,3,Loyal Customers
15421,21,6,2854.98,4,5,5,Loyal Customers
15422,15,5,1522.27,5,4,4,Champions
15423,217,2,223.39,1,3,1,At Risk
15424,99,1,214.44,2,1,1,Hibernating
15425,36,4,1944.57,4,4,4,Loyal Customers
15426,5,5,1168.0,5,4,4,Champions
15428,23,3,668.97,4,3,3,Potential Loyalists
15430,103,2,954.75,2,3,3,At Risk
15431,138,1,153.24,2,1,1,Hibernating
15432,177,1,149.57,1,1,1,Hibernating
15434,10,6,1525.5800000000002,5,5,4,Champions
15437,276,1,193.29,1,1,1,Hibernating
15439,40,4,1269.05,3,4,4,Loyal Customers
15441,32,3,1254.21,4,3,4,Potential Loyalists
15443,110,7,1939.02,2,5,4,Can't Loose Them
15445,226,1,171.0,1,1,1,Hibernating
15446,12,3,406.95,5,3,2,Potential Loyalists
15447,163,4,337.71000000000004,2,4,2,At Risk
15448,310,1,294.17,1,1,2,Hibernating
15451,70,2,233.21,3,3,1,Need Attention
15452,26,3,1260.38,4,3,4,Potential Loyalists
15454,254,1,128.59,1,1,1,Hibernating
15455,233,1,38.25,1,1,1,Hibernating
15456,39,7,1672.05,3,5,4,Loyal Customers
15458,38,1,208.8,3,1,1,About to Sleep
15459,53,2,202.83,3,3,1,Need Attention
15461,96,2,429.7,2,3,2,At Risk
15462,81,1,502.45,2,1,2,Hibernating
15465,5,15,5301.03,5,5,5,Champions
15466,25,3,1236.48,4,3,4,Potential Loyalists
15468,28,1,962.97,4,1,3,Promising
15469,74,1,335.70000000000005,2,1,2,Hibernating
15470,211,1,63.42,1,1,1,Hibernating
15471,16,2,847.08,4,3,3,Potential Loyalists
15473,80,1,274.8,2,1,2,Hibernating
15474,231,1,163.1,1,1,1,Hibernating
15476,16,4,2209.98,4,4,5,Loyal Customers
15477,285,1,368.4,1,1,2,Hibernating
15478,211,1,583.5600000000001,1,1,3,Hibernating
15479,369,1,147.4,1,1,1,Hibernating
15480,101,4,5373.5,2,4,5,At Risk
15481,37,1,1993.34,3,1,4,About to Sleep
15482,22,7,3537.6,4,5,5,Loyal Customers
15483,21,6,628.39,4,5,3,Loyal Customers
15484,176,2,1061.69,2,3,4,At Risk
15485,9,5,3196.51,5,4,5,Champions
15486,163,1,102.0,2,1,1,Hibernating
15487,315,1,231.32,1,1,1,Hibernating
15488,92,4,340.6,2,4,2,At Risk
15489,36,5,1285.3300000000002,4,4,4,Loyal Customers
15490,66,1,217.6,3,1,1,About to Sleep
15493,25,4,2313.18,4,4,5,Loyal Customers
15494,114,3,2480.82,2,3,5,At Risk
15495,15,1,246.5,5,1,1,New Customers
15496,267,1,146.14,1,1,1,Hibernating
15497,18,7,7395.19,4,5,5,Loyal Customers
15498,2,19,12723.18,5,5,5,Champions
15499,359,1,161.6,1,1,1,Hibernating
15501,40,2,402.5,3,3,2,Need Attention
15502,4,5,3608.54,5,4,5,Champions
15503,362,1,120.06,1,1,1,Hibernating
15504,156,3,371.02,2,3,2,At Risk
15506,17,3,1060.77,4,3,4,Potential Loyalists
15509,16,1,166.51,4,1,1,Promising
15512,26,2,210.58,4,3,1,Potential Loyalists
15513,1,18,12992.33,5,5,5,Champions
15514,15,7,2459.09,5,5,5,Champions
15515,23,1,171.81,4,1,1,Promising
15518,15,7,2276.49,5,5,5,Champions
15519,19,2,344.61,4,3,2,Potential Loyalists
15521,36,8,4106.49,4,5,5,Loyal Customers
15523,24,15,16947.98,4,5,5,Loyal Customers
15524,242,1,151.4,1,1,1,Hibernating
15525,9,2,469.78,5,3,2,Potential Loyalists
15527,30,15,3145.86,4,5,5,Loyal Customers
15529,2,2,1116.72,5,3,4,Potential Loyalists
15530,148,1,311.37,2,1,2,Hibernating
15532,12,6,2190.9700000000003,5,5,5,Champions
15534,361,1,162.25,1,1,1,Hibernating
15535,40,2,551.42,3,3,3,Need Attention
15536,45,1,259.09,3,1,2,About to Sleep
15538,173,6,3358.4,2,5,5,Can't Loose Them
15540,11,1,247.38,5,1,1,New Customers
15542,148,3,918.45,2,3,3,At Risk
15543,95,1,114.98,2,1,1,Hibernating
15544,8,12,4615.72,5,5,5,Champions
15545,7,1,135.32999999999998,5,1,1,New Customers
15546,242,2,1079.1,1,3,4,At Risk
15547,12,12,5199.55,5,5,5,Champions
15548,231,1,158.09,1,1,1,Hibernating
15549,57,5,652.7,3,4,3,Loyal Customers
15550,14,8,1643.17,5,5,4,Champions
15551,30,6,1274.02,4,5,4,Loyal Customers
15552,259,1,162.4,1,1,1,Hibernating
15555,1,22,7307.18,5,5,5,Champions
15558,275,1,214.13,1,1,1,Hibernating
15559,204,1,1109.4,1,1,4,Hibernating
15560,33,2,153.52,4,3,1,Potential Loyalists
15561,19,4,1133.8,4,4,4,Loyal Customers
15562,60,2,538.83,3,3,3,Need Attention
15563,150,3,1466.56,2,3,4,At Risk
15564,99,2,70.74000000000001,2,3,1,At Risk
15566,28,2,227.87,4,3,1,Potential Loyalists
15569,26,5,2210.64,4,4,5,Loyal Customers
15570,5,14,5145.52,5,5,5,Champions
15571,22,10,3401.2,4,5,5,Loyal Customers
15572,16,3,1515.81,4,3,4,Potential Loyalists
15573,254,3,599.73,1,3,3,At Risk
15574,8,3,816.4499999999999,5,3,3,Potential Loyalists
15575,255,1,30.1,1,1,1,Hibernating
15577,359,2,139.1,1,3,1,At Risk
15579,19,3,953.9,4,3,3,Potential Loyalists
15580,12,8,1381.19,5,5,4,Champions
15581,2,26,4114.62,5,5,5,Champions
15583,12,1,107.86,5,1,1,New Customers
15584,35,2,552.39,4,3,3,Potential Loyalists
15586,228,3,1139.1,1,3,4,At Risk
15587,28,3,608.4,4,3,3,Potential Loyalists
15588,313,1,579.6,1,1,3,Hibernating
15590,18,5,1496.6,4,4,4,Loyal Customers
15591,218,3,217.9,1,3,1,At Risk
15595,123,1,357.6,2,1,2,Hibernating
15596,1,5,1723.45,5,4,4,Champions
15597,211,1,238.8,1,1,1,Hibernating
15598,63,1,307.34,3,1,2,About to Sleep
15599,81,1,488.32,2,1,2,Hibernating
