Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
15281,14,7,6211.42,5,5,5,555
15282,206,1,348.59,1,1,2,112
15283,26,3,148.32999999999998,4,3,1,431
15284,136,1,24.75,2,1,1,211
15285,43,1,94.92,3,1,1,311
15287,15,3,369.34000000000003,5,3,2,532
15288,1,6,1576.6100000000001,5,5,4,554
15289,94,2,653.3100000000001,2,3,3,233
15290,29,8,2553.06,4,5,5,455
15291,9,26,9178.26,5,5,5,555
15293,301,1,247.5,1,1,1,111
15294,46,1,233.35,3,1,1,311
15295,290,1,217.23999999999998,1,1,1,111
15296,56,6,6669.97,3,5,5,355
15298,2,12,4659.47,5,5,5,555
15299,8,6,3484.5299999999997,5,5,5,555
15301,4,6,2533.09,5,5,5,555
15302,366,1,308.0,1,1,2,112
15303,201,2,650.16,1,3,3,133
15304,4,2,225.15,5,3,1,531
15305,191,1,93.6,1,1,1,111
15306,136,6,2310.38,2,5,5,255
15309,246,4,797.96,1,4,3,143
15310,114,1,1634.64,2,1,4,214
15311,1,121,56003.26,5,5,5,555
15312,19,8,2005.34,4,5,4,454
15314,49,2,492.48,3,3,2,332
15317,313,1,129.75,1,1,1,111
15321,73,9,3961.42,2,5,5,255
15322,112,1,711.18,2,1,3,213
15323,198,3,434.6,1,3,2,132
15324,337,1,140.22000000000003,1,1,1,111
15325,31,7,1439.72,4,5,4,454
15326,245,4,1388.81,1,4,4,144
15328,43,1,107.24,3,1,1,311
15329,10,8,1934.63,5,5,4,554
15331,135,3,767.91,2,3,3,233
15332,2,6,4892.68,5,5,5,555
15336,37,1,240.5,3,1,1,311
15337,47,1,373.02,3,1,2,312
15338,313,1,283.43,1,1,2,112
15339,57,5,1253.77,3,4,4,344
15340,197,1,105.5,1,1,1,111
15341,85,1,382.2,2,1,2,212
15346,61,2,343.7,3,3,2,332
15347,2,4,1162.0,5,4,4,544
15350,9,2,547.6,5,3,3,533
15351,5,4,1778.18,5,4,4,544
15352,184,1,114.95,1,1,1,111
15353,3,6,2398.93,5,5,5,555
15354,239,3,284.4,1,3,2,132
15356,4,4,698.45,5,4,3,543
15358,1,22,8703.21,5,5,5,555
15359,298,8,181.35,1,5,1,151
15361,162,3,270.15,2,3,2,232
15362,84,2,613.08,2,3,3,233
15363,8,2,678.11,5,3,3,533
15365,39,6,2242.81,3,5,5,355
15366,45,5,1786.57,3,4,4,344
15367,54,7,3203.7400000000002,3,5,5,355
15368,30,1,275.8,4,1,2,412
15369,128,11,6251.26,2,5,5,255
15370,46,1,1352.96,3,1,4,314
15371,298,1,59.400000000000006,1,1,1,111
15372,86,7,4009.66,2,5,5,255
15373,7,6,1005.48,5,5,4,554
15374,260,1,139.32,1,1,1,111
15375,326,1,60.959999999999994,1,1,1,111
15377,18,4,1211.75,4,4,4,444
15378,98,2,246.5,2,3,1,231
15379,36,1,1174.55,4,1,4,414
15380,1,7,1788.8,5,5,4,554
15381,59,3,1293.72,3,3,4,334
15382,10,6,7777.84,5,5,5,555
15384,17,2,1385.38,4,3,4,434
15385,28,2,625.2,4,3,3,433
15387,128,1,468.65,2,1,2,212
15389,36,4,2233.8,4,4,5,445
15390,32,2,1216.66,4,3,4,434
15391,220,1,289.87,1,1,2,112
15392,10,3,1376.09,5,3,4,534
15393,203,3,659.48,1,3,3,133
15394,31,7,3103.26,4,5,5,455
15396,219,1,508.20000000000005,1,1,3,113
15400,56,3,586.1,3,3,3,333
15401,88,2,216.95,2,3,1,231
15402,23,4,1203.77,4,4,4,444
15403,127,2,170.88,2,3,1,231
15404,11,1,257.06,5,1,2,512
15405,212,1,310.74,1,1,2,112
15406,89,2,465.16,2,3,2,232
15409,357,1,131.25,1,1,1,111
15410,204,2,1234.88,1,3,4,134
15413,327,5,6798.72,1,4,5,145
15416,114,3,588.5,2,3,3,233
15418,61,2,452.32,3,3,2,332
15420,70,6,743.0,3,5,3,353
15421,21,6,2854.98,4,5,5,455
15422,15,5,1522.27,5,4,4,544
15423,217,2,223.39000000000001,1,3,1,131
15424,99,1,214.44,2,1,1,211
15425,36,4,1944.57,4,4,4,444
15426,5,5,1168.0,5,4,4,544
15428,23,3,668.97,4,3,3,433
15430,103,2,954.75,2,3,3,233
15431,138,1,153.24,2,1,1,211
15432,177,1,149.57,1,1,1,111
15434,10,6,1525.5800000000002,5,5,4,554
15437,276,1,193.29000000000002,1,1,1,111
15439,40,4,1269.05,3,4,4,344
15441,32,3,1254.21,4,3,4,434
15443,110,7,1939.02,2,5,4,254
15445,226,1,171.0,1,1,1,111
15446,12,3,406.95,5,3,2,532
15447,163,4,337.71000000000004,2,4,2,242
15448,310,1,294.17,1,1,2,112
15451,70,2,233.21,3,3,1,331
15452,26,3,1260.38,4,3,4,434
15454,254,1,128.59,1,1,1,111
15455,233,1,38.25,1,1,1,111
15456,39,7,1672.05,3,5,4,354
15458,38,1,208.8,3,1,1,311
15459,53,2,202.83,3,3,1,331
15461,96,2,429.7,2,3,2,232
15462,81,1,502.45,2,1,2,212
15465,5,15,5301.03,5,5,5,555
15466,25,3,1236.48,4,3,4,434
15468,28,1,962.97,4,1,3,413
15469,74,1,335.70000000000005,2,1,2,212
15470,211,1,63.419999999999995,1,1,1,111
15471,16,2,847.08,4,3,3,433
15473,80,1,274.8,2,1,2,212
15474,231,1,163.1,1,1,1,111
15476,16,4,2209.98,4,4,5,445
15477,285,1,368.4,1,1,2,112
15478,211,1,583.5600000000001,1,1,3,113
15479,369,1,147.4,1,1,1,111
15480,101,4,5373.5,2,4,5,245
15481,37,1,1993.34,3,1,4,314
15482,22,7,3537.6,4,5,5,455
15483,21,6,628.39,4,5,3,453
15484,176,2,1061.69,2,3,4,234
15485,9,5,3196.51,5,4,5,545
15486,163,1,102.0,2,1,1,211
15487,315,1,231.32,1,1,1,111
15488,92,4,340.6,2,4,2,242
15489,36,5,1285.3300000000002,4,4,4,444
15490,66,1,217.6,3,1,1,311
15493,25,4,2313.18,4,4,5,445
15494,114,3,2480.82,2,3,5,235
15495,15,1,246.5,5,1,1,511
15496,267,1,146.14,1,1,1,111
15497,18,7,7395.19,4,5,5,455
15498,2,19,12723.18,5,5,5,555
15499,359,1,161.6,1,1,1,111
15501,40,2,402.5,3,3,2,332
15502,4,5,3608.54,5,4,5,545
15503,362,1,120.06,1,1,1,111
15504,156,3,371.02,2,3,2,232
15506,17,3,1060.77,4,3,4,434
15509,16,1,166.51,4,1,1,411
15512,26,2,210.58,4,3,1,431
15513,1,18,12992.33,5,5,5,555
15514,15,7,2459.09,5,5,5,555
15515,23,1,171.81,4,1,1,411
15518,15,7,2276.49,5,5,5,555
15519,19,2,344.61,4,3,2,432
15521,36,8,4106.49,4,5,5,455
15523,24,15,16947.98,4,5,5,455
15524,242,1,151.4,1,1,1,111
15525,9,2,469.78000000000003,5,3,2,532
15527,30,15,3145.86,4,5,5,455
15529,2,2,1116.72,5,3,4,534
15530,148,1,311.37,2,1,2,212
15532,12,6,2190.9700000000003,5,5,5,555
15534,361,1,162.25,1,1,1,111
15535,40,2,551.42,3,3,3,333
15536,45,1,259.09,3,1,2,312
15538,173,6,3358.4,2,5,5,255
15540,11,1,247.38,5,1,1,511
15542,148,3,918.45,2,3,3,233
15543,95,1,114.98,2,1,1,211
15544,8,12,4615.72,5,5,5,555
15545,7,1,135.32999999999998,5,1,1,511
15546,242,2,1079.1000000000001,1,3,4,134
15547,12,12,5199.55,5,5,5,555
15548,231,1,158.09,1,1,1,111
15549,57,5,652.7,3,4,3,343
15550,14,8,1643.17,5,5,4,554
15551,30,6,1274.02,4,5,4,454
15552,259,1,162.4,1,1,1,111
15555,1,22,7307.18,5,5,5,555
15558,275,1,214.13,1,1,1,111
15559,204,1,1109.4,1,1,4,114
15560,33,2,153.52,4,3,1,431
15561,19,4,1133.8,4,4,4,444
15562,60,2,538.83,3,3,3,333
15563,150,3,1466.56,2,3,4,234
15564,99,2,70.74000000000001,2,3,1,231
15566,28,2,227.87,4,3,1,431
15569,26,5,2210.64,4,4,5,445
15570,5,14,5145.52,5,5,5,555
15571,22,10,3401.2,4,5,5,455
15572,16,3,1515.81,4,3,4,434
15573,254,3,599.73,1,3,3,133
15574,8,3,816.4499999999999,5,3,3,533
15575,255,1,30.1,1,1,1,111
15577,359,2,139.1,1,3,1,131
15579,19,3,953.9,4,3,3,433
15580,12,8,1381.19,5,5,4,554
15581,2,26,4114.62,5,5,5,555
15583,12,1,107.86,5,1,1,511
15584,35,2,552.39,4,3,3,433
15586,228,3,1139.1000000000001,1,3,4,134
15587,28,3,608.4,4,3,3,433
15588,313,1,579.6,1,1,3,113
15590,18,5,1496.6,4,4,4,444
15591,218,3,217.9,1,3,1,131
15595,123,1,357.59999999999997,2,1,2,212
15596,1,5,1723.45,5,4,4,544
15597,211,1,238.8,1,1,1,111
15598,63,1,307.34,3,1,2,312
15599,81,1,488.32,2,1,2,212
15600,64,4,1199.31,3,4,4,344
15601,8,17,8183.56,5,5,5,555
15602,4,8,1932.64,5,5,4,554
15603,284,1,40.0,1,1,1,111
15605,9,5,738.57,5,4,3,543
15606,26,8,2310.83,4,5,5,455
15607,179,8,1604.21,1,5,4,154
15608,51,1,692.3,3,1,3,313
15611,19,13,1405.83,4,5,4,454
15613,246,1,433.71999999999997,1,1,2,112
15614,73,4,3147.36,2,4,5,245
15615,26,24,10974.23,4,5,5,455
15616,74,1,317.11,2,1,2,212
15617,32,3,828.5500000000001,4,3,3,433
15620,45,1,389.18,3,1,2,312
15622,63,8,4143.05,3,5,5,355
15623,29,7,2136.02,4,5,4,454
15625,12,5,1702.1399999999999,5,4,4,544
15626,57,1,391.72,3,1,2,312
15627,93,2,566.9,2,3,3,233
15628,2,9,2782.02,5,5,5,555
15629,86,4,2240.9,2,4,5,245
15630,280,1,295.05,1,1,2,112
15631,278,1,596.67,1,1,3,113
15633,145,13,4352.46,2,5,5,255
15634,19,1,311.1,4,1,2,412
15635,31,1,100.35,4,1,1,411
15636,73,2,719.82,2,3,3,233
15637,49,4,574.23,3,4,3,343
15638,14,6,2265.2,5,5,5,555
15639,87,2,639.76,2,3,3,233
15640,8,15,11441.92,5,5,5,555
15641,32,8,3458.35,4,5,5,455
15642,365,1,105.78,1,1,1,111
15645,50,2,443.16,3,3,2,332
15646,8,3,526.97,5,3,3,533
15647,51,1,169.0,3,1,1,311
15649,3,3,1354.35,5,3,4,534
15650,157,2,553.88,2,3,3,233
15651,56,2,612.76,3,3,3,333
15652,23,4,1082.6,4,4,4,444
15658,8,4,1399.3700000000001,5,4,4,544
15659,22,2,226.04,4,3,1,431
15660,1,7,1212.13,5,5,4,554
15661,15,6,906.15,5,5,3,553
15662,297,2,283.73,1,3,2,132
15664,85,3,867.6,2,3,3,233
15665,47,3,1773.11,3,3,4,334
15666,108,2,632.94,2,3,3,233
15670,192,1,152.15,1,1,1,111
15672,361,1,45.300000000000004,1,1,1,111
15673,87,5,3533.77,2,4,5,245
15674,53,8,4501.63,3,5,5,355
15675,40,1,218.35,3,1,1,311
15677,57,2,648.4,3,3,3,333
15678,31,2,1541.19,4,3,4,434
15680,2,8,3173.9,5,5,5,555
15681,15,9,1563.54,5,5,4,554
15682,235,2,318.24,1,3,2,132
15683,109,1,330.79,2,1,2,212
15684,183,3,173.95,1,3,1,131
15685,86,1,55.980000000000004,2,1,1,211
15686,56,1,90.0,3,1,1,311
15688,54,1,190.57,3,1,1,311
15689,253,1,266.93,1,1,2,112
15691,30,3,434.5,4,3,2,432
15693,295,1,37.5,1,1,1,111
15694,1,12,4331.41,5,5,5,555
15695,233,2,721.0600000000001,1,3,3,133
15696,59,5,1170.1100000000001,3,4,4,344
15697,325,1,246.75,1,1,1,111
15698,260,1,46.2,1,1,1,111
15702,112,2,140.39,2,3,1,231
15704,138,2,1524.3400000000001,2,3,4,234
15708,5,3,1014.48,5,3,4,534
15709,225,1,194.6,1,1,1,111
15710,53,1,898.87,3,1,3,313
15711,192,2,420.25,1,3,2,132
15712,15,7,2400.05,5,5,5,555
15713,2,3,654.09,5,3,3,533
15714,89,3,453.93,2,3,2,232
15715,191,5,658.02,1,4,3,143
15716,5,8,1938.0,5,5,4,554
15717,57,4,456.70000000000005,3,4,2,342
15718,176,1,293.79,2,1,2,212
15719,17,18,5177.45,4,5,5,455
15720,186,1,143.19,1,1,1,111
15722,81,6,3035.54,2,5,5,255
15723,47,3,744.55,3,3,3,333
15724,36,1,92.6,4,1,1,411
15726,26,1,321.91,4,1,2,412
15727,23,8,4266.55,4,5,5,455
15728,15,2,544.6,5,3,3,533
15729,36,2,107.55000000000001,4,3,1,431
15730,17,2,605.7,4,3,3,433
15731,189,1,125.3,1,1,1,111
15732,8,9,1387.95,5,5,4,554
15734,72,2,923.85,2,3,3,233
15735,57,1,327.68,3,1,2,312
15736,71,2,1815.72,3,3,4,334
15738,8,26,8560.55,5,5,5,555
15741,94,2,208.62,2,3,1,231
15742,255,1,156.87,1,1,1,111
15747,11,6,1588.57,5,5,4,554
15748,85,2,465.45,2,3,2,232
15750,2,12,4331.711,5,5,5,555
15751,96,11,1380.44,2,5,4,254
15752,8,3,1570.16,5,3,4,534
15754,129,6,2579.04,2,5,5,255
15755,15,11,3628.87,5,5,5,555
15757,22,4,2225.94,4,4,5,445
15759,147,4,577.89,2,4,3,243
15760,266,2,13916.34,1,3,5,135
15761,78,1,143.05,2,1,1,211
15764,70,2,1223.1100000000001,3,3,4,334
15765,302,1,370.63,1,1,2,112
15766,92,2,516.0,2,3,3,233
15768,112,31,14979.26,2,5,5,255
15769,7,21,32451.6,5,5,5,555
15770,248,1,321.45,1,1,2,112
15771,240,3,1006.54,1,3,4,134
15772,54,1,280.88,3,1,2,312
15773,45,1,138.84,3,1,1,311
15774,54,5,1059.14,3,4,4,344
15775,267,1,45.599999999999994,1,1,1,111
15777,32,3,715.5,4,3,3,433
15778,67,1,307.95000000000005,3,1,2,312
15779,99,2,124.08000000000001,2,3,1,231
15782,66,1,1399.36,3,1,4,314
15784,103,2,848.33,2,3,3,233
15785,15,11,3640.96,5,5,5,555
15786,53,2,3582.62,3,3,5,335
15788,144,1,221.83,2,1,1,211
15789,67,5,1610.71,3,4,4,344
15791,165,3,1995.65,2,3,4,234
15792,35,2,933.84,4,3,3,433
15793,14,5,1433.96,5,4,4,544
15794,372,2,777.0,1,3,3,133
15795,66,7,1369.8600000000001,3,5,4,354
15796,10,9,2464.27,5,5,5,555
15797,217,2,613.6800000000001,1,3,3,133
15798,128,3,1535.37,2,3,4,234
15799,54,1,540.15,3,1,3,313
15800,89,5,543.5,2,4,3,243
15803,81,3,1513.84,2,3,4,234
15805,21,13,4660.75,4,5,5,455
15807,44,2,913.62,3,3,3,333
15808,5,18,14674.960000000001,5,5,5,555
15809,95,2,758.6700000000001,2,3,3,233
15810,22,4,1607.06,4,4,4,444
15811,1,2,1671.9,5,3,4,534
15812,71,7,3400.33,3,5,5,355
15814,29,2,689.11,4,3,3,433
15816,178,2,144.15,1,3,1,131
15817,56,3,2766.4,3,3,5,335
15818,224,1,340.5,1,1,2,112
15819,67,6,2029.3400000000001,3,5,4,354
15822,129,4,954.59,2,4,3,243
15823,8,3,3882.17,5,3,5,535
15824,89,2,890.94,2,3,3,233
15826,204,1,943.97,1,1,3,113
15827,8,16,1957.98,5,5,4,554
15828,11,1,1108.82,5,1,4,514
15833,373,1,80.4,1,1,1,111
15834,12,3,1539.24,5,3,4,534
15837,121,1,385.03000000000003,2,1,2,212
15838,3,16,40519.92,5,5,5,555
15841,22,5,1518.35,4,4,4,444
15842,29,2,548.8000000000001,4,3,3,433
15845,172,3,714.51,2,3,3,233
15846,21,1,107.01,4,1,1,411
15847,64,3,433.3,3,3,2,332
15848,257,1,139.94,1,1,1,111
15850,12,4,819.87,5,4,3,543
15851,162,1,109.73,2,1,1,211
15852,162,1,96.55,2,1,1,211
15854,12,9,2609.16,5,5,5,555
15855,112,1,340.48,2,1,2,212
15856,1,26,17832.77,5,5,5,555
15857,66,1,273.48,3,1,2,312
15858,3,9,2521.52,5,5,5,555
15859,68,1,438.46,3,1,2,312
15860,4,10,1528.0,5,5,4,554
15861,92,4,1236.43,2,4,4,244
15862,9,10,2095.41,5,5,4,554
15863,253,3,289.86,1,3,2,132
15864,17,1,244.44,4,1,1,411
15865,49,2,1353.79,3,3,4,334
15867,5,17,5251.31,5,5,5,555
15868,219,1,94.53,1,1,1,111
15869,262,1,174.02,1,1,1,111
15870,32,3,508.52000000000004,4,3,3,433
15871,73,1,33.099999999999994,2,1,1,211
15872,14,2,434.75,5,3,2,532
15873,135,4,313.91999999999996,2,4,2,242
15874,23,14,6878.88,4,5,5,455
15875,282,1,111.72,1,1,1,111
15876,45,2,1449.14,3,3,4,334
15878,197,2,330.77,1,3,2,132
15879,40,4,1157.3,3,4,4,344
15880,5,1,343.28,5,1,2,512
15882,4,6,979.62,5,5,3,553
15884,68,2,249.70000000000002,3,3,1,331
15885,19,12,1572.47,4,5,4,454
15886,52,3,871.78,3,3,3,333
15887,42,3,1027.15,3,3,4,334
15888,36,2,260.85,4,3,2,432
15889,5,7,1359.41,5,5,4,554
15890,30,5,535.65,4,4,3,443
15892,305,1,128.2,1,1,1,111
15893,117,1,305.28000000000003,2,1,2,212
15894,5,1,156.74,5,1,1,511
15898,3,22,4207.43,5,5,5,555
15899,4,1,56.25,5,1,1,511
15900,49,3,549.29,3,3,3,333
15901,87,4,339.34,2,4,2,242
15902,16,1,145.01,4,1,1,411
15903,14,5,3813.08,5,4,5,545
15905,179,1,114.69,1,1,1,111
15906,10,3,987.95,5,3,3,533
15908,126,2,764.57,2,3,3,233
15910,36,7,1449.62,4,5,4,454
15911,259,8,1702.34,1,5,4,154
15912,72,7,810.08,2,5,3,253
15913,170,1,6.300000000000001,2,1,1,211
15914,14,2,205.99,5,3,1,531
15915,37,1,429.21,3,1,2,312
15916,2,7,1899.08,5,5,4,554
15917,242,4,437.53,1,4,2,142
15918,267,1,248.65,1,1,1,111
15919,4,1,270.72,5,1,2,512
15920,60,5,404.14,3,4,2,342
15921,32,3,466.08,4,3,2,432
15922,9,1,369.5,5,1,2,512
15923,8,1,127.08,5,1,1,511
15924,367,1,102.82,1,1,1,111
15926,178,1,134.44,1,1,1,111
15927,283,1,123.39000000000001,1,1,1,111
15928,292,1,293.53,1,1,2,112
15929,280,1,594.0,1,1,3,113
15931,64,1,239.9,3,1,1,311
15934,53,2,2190.66,3,3,5,335
15936,15,2,282.79,5,3,2,532
15938,92,4,330.23,2,4,2,242
15939,10,1,2945.38,5,1,5,515
15941,273,1,405.0,1,1,2,112
15943,285,2,271.28999999999996,1,3,2,132
15944,29,3,1839.14,4,3,4,434
15945,1,4,646.27,5,4,3,543
15946,138,3,2304.18,2,3,5,235
15948,60,1,553.85,3,1,3,313
15950,11,6,5415.2,5,5,5,555
15951,17,1,304.95,4,1,2,412
15953,5,11,2010.17,5,5,4,554
15954,225,1,190.75,1,1,1,111
15955,8,9,4242.1,5,5,5,555
15956,187,2,617.6,1,3,3,133
15957,56,2,501.21,3,3,2,332
15958,39,3,388.64,3,3,2,332
15959,318,3,579.49,1,3,3,133
15960,10,4,410.95,5,4,2,542
15961,15,1,451.28999999999996,5,1,2,512
15962,85,1,295.83,2,1,2,212
15964,299,1,272.96000000000004,1,1,2,112
15965,3,10,2167.45,5,5,5,555
15966,86,1,426.53,2,1,2,212
15967,15,10,2622.77,5,5,5,555
15968,24,1,418.05,4,2,2,422
15969,61,2,460.95,3,3,2,332
15970,234,1,703.22,1,2,3,123
15971,21,6,1702.98,4,5,4,454
15972,92,5,1810.27,2,4,4,244
15973,2,3,680.62,5,3,3,533
15976,46,4,1315.7,3,4,4,344
15978,68,2,2180.64,3,3,5,335
15979,238,1,329.21999999999997,1,2,2,122
15980,126,4,4194.82,2,4,5,245
15981,37,13,5954.29,3,5,5,355
15982,241,1,324.51,1,2,2,122
15983,1,6,2483.8,5,5,5,555
15984,4,21,5921.65,5,5,5,555
15985,72,5,1572.8600000000001,2,4,4,244
15986,17,1,186.3,4,2,1,421
15987,4,2,230.85,5,3,1,531
15988,187,2,612.0600000000001,1,3,3,133
15989,11,2,372.51,5,3,2,532
15990,130,5,1217.94,2,4,4,244
15991,170,1,150.55,2,2,1,221
15992,32,2,854.61,4,3,3,433
15994,47,2,775.11,3,3,3,333
15995,50,1,696.19,3,2,3,323
15996,2,2,626.22,5,3,3,533
15998,29,11,5218.37,4,5,5,455
15999,371,1,20.4,1,2,1,121
16001,17,1,583.39,4,2,3,423
16002,261,1,169.21,1,2,1,121
16003,17,5,2878.46,4,4,5,445
16004,110,5,2146.39,2,4,5,245
16005,11,6,1820.83,5,5,4,554
16006,23,1,245.77,4,2,1,421
16007,19,3,1373.2,4,3,4,434
16008,18,12,4905.35,4,5,5,455
16010,12,8,1316.56,5,5,4,554
16011,2,14,2517.75,5,5,5,555
16012,37,2,1574.5,3,3,4,334
16013,7,39,20315.84,5,5,5,555
16014,44,2,467.89,3,3,2,332
16016,2,4,1025.18,5,4,4,544
16017,53,4,1341.95,3,4,4,344
16018,32,2,289.23,4,3,2,432
16019,17,18,13679.61,4,5,5,455
16021,31,2,532.25,4,3,3,433
16024,47,2,232.96,3,3,1,331
16027,93,9,1113.74,2,5,4,254
16028,231,1,82.2,1,2,1,121
16029,8,47,41184.3,5,5,5,555
16032,92,6,1970.45,2,5,4,254
16033,5,8,2019.73,5,5,4,554
16034,30,3,491.02,4,3,2,432
16035,196,1,217.73,1,2,1,121
16036,60,2,1797.92,3,3,4,334
16037,180,2,654.32,1,3,3,133
16039,59,2,456.4,3,3,2,332
16040,66,4,1103.3500000000001,3,4,4,344
16042,15,3,1067.85,5,3,4,534
16043,15,4,1082.6,5,4,4,544
16044,71,1,340.84000000000003,3,2,2,322
16045,52,4,2094.23,3,4,4,344
16046,198,1,235.78,1,2,1,121
16047,318,1,107.14,1,2,1,121
16048,9,4,818.7900000000001,5,4,3,543
16049,11,3,787.89,5,3,3,533
16050,19,2,162.8,4,3,1,431
16051,317,1,188.44,1,2,1,121
16053,49,4,2122.89,3,4,4,344
16054,54,3,1327.98,3,3,4,334
16057,155,3,1591.73,2,3,4,234
16058,42,1,62.7,3,2,1,321
16059,3,7,1757.91,5,5,4,554
16060,36,3,541.95,4,3,3,433
16061,67,1,89.65,3,2,1,321
16062,15,4,1709.83,5,4,4,544
16064,361,1,111.0,1,2,1,121
16065,1,8,2010.53,5,5,4,554
16067,198,3,3395.29,1,3,5,135
16068,229,1,122.93,1,2,1,121
16069,53,1,457.7,3,2,2,322
16071,163,3,750.5600000000001,2,3,3,233
16072,64,3,3744.57,3,3,5,335
16074,26,1,265.25,4,2,2,422
16075,138,2,736.9300000000001,2,3,3,233
16077,261,1,2300.4,1,2,5,125
16078,305,1,283.79,1,2,2,122
16080,21,2,385.4,4,3,2,432
16081,2,4,1653.28,5,4,4,544
16082,306,1,106.75,1,2,1,121
16083,18,2,1033.8,4,3,4,434
16085,16,7,1362.02,4,5,4,454
16086,3,6,1743.6,5,5,4,554
16087,25,5,1739.92,4,4,4,444
16088,211,2,1437.43,1,3,4,134
16089,22,2,271.44,4,3,2,432
16090,260,1,205.91,1,2,1,121
16092,140,3,770.08,2,3,3,233
16094,11,7,2617.33,5,5,5,555
16095,92,1,447.05,2,2,2,222
16096,52,3,1264.3500000000001,3,3,4,334
16098,9,8,2442.47,5,5,5,555
16099,53,4,841.3,3,4,3,343
16100,98,1,582.64,2,2,3,223
16101,70,3,1938.46,3,3,4,334
16103,25,16,4762.07,4,5,5,455
16104,54,8,2476.25,3,5,5,355
16105,74,4,2049.23,2,4,4,244
16108,70,3,1393.42,3,3,4,334
16109,334,1,327.59999999999997,1,2,2,122
16110,158,1,481.79,2,2,2,222
16111,64,1,562.48,3,2,3,323
16115,33,4,907.17,4,4,3,443
16117,38,2,422.19,3,3,2,332
16118,288,1,4376.25,1,2,5,125
16119,30,6,1297.45,4,5,4,454
16120,58,2,1747.77,3,3,4,334
16121,26,3,609.98,4,3,3,433
16122,2,3,316.92,5,3,2,532
16124,54,3,1523.49,3,3,4,334
16125,3,14,4298.3,5,5,5,555
16126,15,11,8359.03,5,5,5,555
16127,362,1,145.06,1,2,1,121
16128,16,6,1920.8300000000002,4,5,4,454
16129,43,3,1396.05,3,3,4,334
16130,58,4,987.48,3,4,3,343
16131,11,6,6450.88,5,5,5,555
16132,180,2,664.1999999999999,1,3,3,133
16133,12,23,8403.22,5,5,5,555
16134,59,3,1527.25,3,3,4,334
16135,219,1,301.9,1,2,2,122
16136,299,1,237.42000000000002,1,2,1,121
16137,316,1,422.7,1,2,2,122
16138,14,3,910.35,5,3,3,533
16139,358,2,475.74,1,3,2,132
16140,7,2,832.4200000000001,5,3,3,533
16141,53,1,335.54,3,2,2,322
16143,5,7,2485.89,5,5,5,555
16145,24,8,3005.9500000000003,4,5,5,455
16146,84,1,212.25,2,2,1,221
16147,36,4,2023.91,4,4,4,444
16148,72,1,310.3,2,2,2,222
16149,65,1,141.7,3,2,1,321
16150,8,6,2342.57,5,5,5,555
16153,56,6,3309.26,3,5,5,355
16155,17,5,796.9,4,4,3,443
16156,18,11,3096.14,4,5,5,455
16158,158,9,628.32,2,5,3,253
16159,106,3,884.59,2,3,3,233
16161,4,25,7256.24,5,5,5,555
16163,1,5,1992.98,5,4,4,544
16165,141,1,79.9,2,2,1,221
16166,64,2,435.83,3,3,2,332
16167,50,5,1386.12,3,4,4,344
16168,5,40,6848.87,5,5,5,555
16170,31,14,4983.95,4,5,5,455
16172,109,3,744.34,2,3,3,233
16174,127,4,1237.2,2,4,4,244
16175,107,3,798.85,2,3,3,233
16176,57,4,2052.69,3,4,4,344
16177,72,7,1915.3600000000001,2,5,4,254
16178,37,1,414.7,3,2,2,322
16180,114,5,5995.69,2,4,5,245
16182,74,5,3354.0,2,4,5,245
16183,30,3,739.1,4,3,3,433
16185,200,1,115.31,1,2,1,121
16186,8,15,5019.17,5,5,5,555
16188,44,1,105.80000000000001,3,2,1,321
16190,30,7,2508.4700000000003,4,5,5,455
16191,11,11,10507.5,5,5,5,555
16192,371,1,351.3,1,2,2,122
16193,46,1,315.98,3,2,2,322
16194,11,1,308.6,5,2,2,522
16195,359,1,323.25,1,2,2,122
16196,124,1,93.3,2,2,1,221
16197,105,9,2016.71,2,5,4,254
16198,73,1,629.36,2,2,3,223
16199,28,7,942.75,4,5,3,453
16200,18,10,4562.83,4,5,5,455
16201,51,1,248.65,3,2,1,321
16202,53,8,2136.72,3,5,4,354
16203,8,3,521.64,5,3,3,533
16204,16,2,538.53,4,3,3,433
16205,32,3,1069.23,4,3,4,434
16206,23,9,2065.26,4,5,4,454
16208,30,8,2776.19,4,5,5,455
16209,18,4,1884.16,4,4,4,444
16210,4,19,17403.21,5,5,5,555
16211,57,2,543.5699999999999,3,3,3,333
16212,254,2,603.37,1,3,3,133
16214,71,1,975.5,3,2,3,323
16218,9,7,1355.29,5,5,4,554
16219,136,1,40.8,2,2,1,221
16221,3,7,1370.65,5,5,4,554
16222,357,1,498.50000000000006,1,2,2,122
16223,10,2,1102.3500000000001,5,3,4,534
16224,23,1,321.24,4,2,2,422
16225,38,10,1771.0900000000001,3,5,4,354
16226,14,2,417.05,5,3,2,532
16227,130,2,713.0,2,3,3,233
16228,21,3,890.81,4,3,3,433
16229,17,4,1857.26,4,4,4,444
16231,15,4,1078.22,5,4,4,544
16232,56,3,1722.09,3,3,4,334
16233,2,7,1429.03,5,5,4,554
16234,112,3,333.18,2,3,2,232
16235,11,4,1186.4,5,4,4,544
16237,73,1,136.65,2,2,1,221
16238,58,1,63.66,3,2,1,321
16239,18,4,1078.0,4,4,4,444
16241,5,4,1721.44,5,4,4,544
16242,17,7,3871.19,4,5,5,455
